Equipment_ID,Type,Age_in_years,Usage_hours_per_day,Last_Maintenance_Date,Breakdown_Count,Vibration_Index,Temperature_Score,Error_Log_Frequency,Maintenance_Needed
E0305,MRI,2,0.28,2025-03-03 17:52:38.904066,2,0.01,45.64,2,0
E0306,Ventilator,6,12.36,2025-01-04 17:52:38.904066,0,0.33,62.12,5,1
E0307,Ventilator,2,17.4,2025-05-09 17:52:38.904066,2,0.51,58.59,1,1
E0308,Ventilator,6,11.97,2024-08-24 17:52:38.904066,2,0.23,38.87,1,1
E0309,ECG,1,18.06,2024-11-10 17:52:38.904066,1,0.58,58.0,1,1
E0310,Ventilator,9,0.28,2025-03-23 17:52:38.904066,1,0.23,27.07,0,1
E0311,MRI,5,10.7,2025-01-06 17:52:38.904066,1,0.12,59.09,3,1
E0312,Ventilator,1,10.53,2024-12-12 17:52:38.904066,0,0.27,64.49,2,1
E0313,MRI,13,13.92,2024-09-08 17:52:38.904066,1,0.7,53.07,3,1
E0314,ECG,5,11.72,2025-07-16 17:52:38.904066,1,0.03,35.41,1,0
E0315,Ventilator,6,0.74,2025-05-12 17:52:38.904066,0,0.55,55.97,2,0
E0316,ECG,11,2.49,2024-12-21 17:52:38.904066,0,0.34,57.41,1,1
E0317,ECG,9,12.12,2025-08-03 17:52:38.904066,1,0.63,63.44,1,1
E0318,MRI,8,16.56,2025-03-10 17:52:38.904066,1,0.29,53.51,2,1
E0319,MRI,8,2.3,2024-10-21 17:52:38.904066,5,0.14,23.37,1,1
E0320,MRI,4,11.7,2024-09-23 17:52:38.904066,2,0.19,41.67,0,1
E0321,Ultrasound,0,3.49,2024-08-29 17:52:38.904066,1,0.13,49.18,1,1
E0322,MRI,6,12.91,2025-03-16 17:52:38.904066,2,0.52,28.0,3,0
E0323,MRI,2,17.13,2024-10-05 17:52:38.904066,1,0.27,24.2,1,1
E0324,Ventilator,0,16.33,2024-10-26 17:52:38.904066,4,0.51,69.75,4,1
E0325,MRI,0,5.63,2025-07-26 17:52:38.904066,1,0.72,33.54,0,1
E0326,ECG,0,12.49,2025-06-19 17:52:38.904066,0,0.64,46.15,1,1
E0327,MRI,4,4.22,2024-08-10 17:52:38.904066,0,0.5,64.12,2,1
E0328,MRI,3,11.5,2025-01-06 17:52:38.904066,0,0.26,55.71,0,1
E0329,MRI,10,17.77,2024-08-15 17:52:38.904066,0,0.34,55.54,0,1
E0330,Ventilator,0,0.78,2025-06-24 17:52:38.904066,1,0.67,40.6,1,1
E0331,Ultrasound,4,7.14,2025-07-31 17:52:38.904066,0,0.27,38.23,1,0
E0332,ECG,4,1.36,2025-01-29 17:52:38.904066,1,0.12,66.12,0,1
E0333,MRI,7,8.12,2024-12-05 17:52:38.904066,1,0.4,64.7,1,1
E0334,Ventilator,7,6.04,2025-02-15 17:52:38.904066,0,0.01,64.84,3,1
E0335,MRI,5,14.33,2025-05-14 17:52:38.904066,3,0.35,55.05,1,1
E0336,MRI,5,4.21,2024-11-30 17:52:38.904066,0,0.36,35.31,0,1
E0337,MRI,0,18.37,2025-03-09 17:52:38.904066,1,0.42,51.76,1,1
E0338,MRI,10,8.97,2024-09-03 17:52:38.904066,1,0.72,27.08,2,1
E0339,Ventilator,1,15.26,2025-01-10 17:52:38.904066,1,0.37,69.06,1,1
E0340,MRI,9,8.31,2025-02-28 17:52:38.904066,2,0.63,32.95,1,1
E0341,Ultrasound,0,6.63,2025-03-04 17:52:38.904066,0,0.03,53.36,1,0
E0342,MRI,6,17.01,2025-02-20 17:52:38.904066,0,0.17,38.17,2,1
E0343,ECG,5,1.35,2024-11-18 17:52:38.904066,0,0.72,20.89,2,1
E0344,Ventilator,9,13.74,2025-03-10 17:52:38.904066,3,0.22,27.78,2,1
E0345,Ultrasound,2,2.93,2024-09-20 17:52:38.904066,1,0.01,65.47,0,1
E0346,ECG,10,7.58,2025-01-15 17:52:38.904066,0,0.2,29.1,0,1
E0347,MRI,9,15.55,2025-02-03 17:52:38.904066,1,0.12,43.34,3,1
E0348,ECG,11,14.36,2025-06-09 17:52:38.904066,0,0.07,51.2,2,1
E0349,Ultrasound,14,11.43,2024-12-02 17:52:38.904066,1,0.2,54.87,1,1
E0350,Ventilator,0,8.61,2025-03-10 17:52:38.904066,0,0.29,44.75,1,0
E0351,Ultrasound,0,15.4,2025-01-09 17:52:38.904066,0,0.14,64.76,2,1
E0352,MRI,2,16.81,2025-04-22 17:52:38.904066,1,0.09,59.26,1,1
E0353,ECG,5,15.83,2024-11-23 17:52:38.904066,1,0.31,25.3,1,1
E0354,Ultrasound,12,6.57,2024-10-28 17:52:38.904066,1,0.38,27.34,3,1
E0355,Ultrasound,3,15.44,2025-01-25 17:52:38.904066,0,0.68,25.73,1,1
E0356,Ultrasound,10,2.99,2025-06-14 17:52:38.904066,2,0.73,37.24,1,1
E0357,ECG,7,4.24,2025-05-10 17:52:38.904066,1,0.52,50.3,2,0
E0358,MRI,1,12.11,2025-05-08 17:52:38.904066,1,0.7,36.86,1,1
E0359,Ventilator,9,5.7,2024-09-12 17:52:38.904066,3,0.18,39.02,2,1
E0360,MRI,6,7.27,2024-08-16 17:52:38.904066,0,0.3,61.25,0,1
E0361,Ventilator,3,0.7,2024-09-23 17:52:38.904066,0,0.45,68.37,1,1
E0362,MRI,7,4.09,2025-07-15 17:52:38.904066,0,0.11,28.95,0,0
E0363,MRI,9,2.2,2024-12-01 17:52:38.904066,1,0.73,65.97,3,1
E0364,Ventilator,10,15.86,2025-03-10 17:52:38.904066,1,0.3,35.76,1,1
E0365,MRI,0,2.97,2025-07-07 17:52:38.904066,0,0.6,53.25,2,0
E0366,MRI,4,12.59,2025-03-28 17:52:38.904066,5,0.45,56.21,4,1
E0367,Ultrasound,1,7.62,2024-08-06 17:52:38.904066,1,0.77,65.57,0,1
E0368,Ultrasound,1,17.07,2025-05-28 17:52:38.904066,0,0.73,40.22,3,1
E0369,Ventilator,5,1.03,2025-04-17 17:52:38.904066,2,0.35,47.56,1,0
E0370,ECG,3,4.96,2024-09-10 17:52:38.904066,0,0.16,66.56,0,1
E0371,Ventilator,7,10.09,2025-01-14 17:52:38.904066,4,0.51,33.79,2,1
E0372,MRI,1,11.65,2025-02-12 17:52:38.904066,2,0.24,31.25,4,1
E0373,MRI,0,8.35,2025-02-12 17:52:38.904066,0,0.07,32.5,5,1
E0374,Ventilator,5,10.97,2024-10-19 17:52:38.904066,0,0.78,23.06,2,1
E0375,ECG,7,14.47,2025-01-02 17:52:38.904066,0,0.67,60.64,1,1
E0376,Ultrasound,9,4.88,2025-01-28 17:52:38.904066,1,0.33,62.01,0,1
E0377,Ventilator,3,6.63,2024-09-12 17:52:38.904066,1,0.31,31.66,3,1
E0378,Ventilator,0,3.13,2025-04-05 17:52:38.904066,0,0.59,65.2,2,1
E0379,Ultrasound,4,10.33,2024-10-20 17:52:38.904066,1,0.32,31.69,1,1
E0380,Ventilator,10,6.84,2024-09-18 17:52:38.904066,1,0.35,52.34,1,1
E0381,MRI,9,13.83,2024-11-04 17:52:38.904066,1,0.59,28.28,2,1
E0382,Ultrasound,5,1.81,2025-01-15 17:52:38.904066,0,0.43,64.34,1,1
E0383,ECG,9,19.14,2024-09-13 17:52:38.904066,1,0.28,26.63,3,1
E0384,ECG,3,5.74,2025-07-15 17:52:38.904066,0,0.06,27.19,2,0
E0385,ECG,2,19.62,2025-07-22 17:52:38.904066,1,0.57,34.0,0,1
E0386,Ultrasound,1,18.6,2025-03-10 17:52:38.904066,0,0.74,23.85,0,1
E0387,Ultrasound,0,11.02,2024-08-24 17:52:38.904066,0,0.04,30.44,0,1
E0388,MRI,10,3.32,2024-09-19 17:52:38.904066,0,0.27,49.38,3,1
E0389,Ultrasound,1,9.12,2025-03-15 17:52:38.904066,0,0.0,31.9,3,0
E0390,MRI,9,16.47,2025-02-16 17:52:38.904066,0,0.38,52.76,2,1
E0391,Ventilator,5,10.01,2025-01-30 17:52:38.904066,1,0.11,39.68,2,1
E0392,Ventilator,10,0.0,2025-01-28 17:52:38.904066,1,0.21,29.11,4,1
E0393,ECG,7,4.66,2025-01-23 17:52:38.904066,0,0.59,51.36,3,1
E0394,Ultrasound,10,0.1,2024-08-18 17:52:38.904066,0,0.35,58.94,3,1
E0395,ECG,1,16.03,2024-08-23 17:52:38.904066,1,0.69,25.18,4,1
E0396,ECG,10,7.35,2025-04-25 17:52:38.904066,0,0.49,23.42,2,1
E0397,Ultrasound,6,8.57,2025-05-01 17:52:38.904066,1,0.17,33.59,0,0
E0398,MRI,4,16.53,2024-11-30 17:52:38.904066,0,0.78,31.85,4,1
E0399,Ultrasound,3,7.72,2025-05-18 17:52:38.904066,0,0.2,59.09,1,0
E0400,Ventilator,5,1.39,2024-12-31 17:52:38.904066,2,0.43,29.49,1,1
E0401,MRI,3,15.43,2024-11-08 17:52:38.904066,1,0.33,22.49,1,1
E0402,ECG,3,15.86,2025-05-06 17:52:38.904066,2,0.29,58.37,1,0
E0403,Ventilator,8,17.13,2025-02-07 17:52:38.904066,1,0.55,46.27,1,1
E0404,MRI,0,3.32,2025-03-24 17:52:38.904066,0,0.61,45.72,2,1
E0405,ECG,8,12.87,2025-04-09 17:52:38.904066,3,0.25,51.45,2,1
E0406,MRI,5,19.92,2024-12-27 17:52:38.904066,1,0.38,65.32,1,1
E0407,ECG,9,17.34,2024-12-14 17:52:38.904066,1,0.68,55.65,0,1
E0408,Ventilator,0,3.52,2025-03-14 17:52:38.904066,0,0.24,20.46,0,0
E0409,Ventilator,6,17.2,2024-12-07 17:52:38.904066,1,0.02,63.18,0,1
E0410,Ventilator,0,2.78,2025-07-28 17:52:38.904066,0,0.48,62.63,1,1
E0411,MRI,5,5.78,2025-04-18 17:52:38.904066,0,0.3,60.2,2,1
E0412,Ultrasound,4,17.95,2024-08-12 17:52:38.904066,2,0.23,51.89,1,1
E0413,Ventilator,5,12.74,2024-11-19 17:52:38.904066,0,0.44,33.49,6,1
E0414,ECG,0,2.47,2024-09-04 17:52:38.904066,1,0.53,52.5,0,1
E0415,MRI,1,10.71,2025-04-01 17:52:38.904066,0,0.56,64.34,1,1
E0416,MRI,13,19.48,2024-12-04 17:52:38.904066,1,0.54,50.37,1,1
E0417,ECG,7,0.02,2025-04-28 17:52:38.904066,0,0.12,53.87,0,0
E0418,ECG,9,4.7,2024-10-28 17:52:38.904066,0,0.58,52.75,0,1
E0419,Ventilator,8,1.95,2024-10-15 17:52:38.904066,1,0.55,60.05,1,1
E0420,Ventilator,5,11.76,2025-06-26 17:52:38.904066,0,0.01,41.33,2,0
E0421,Ultrasound,10,5.11,2025-07-21 17:52:38.904066,0,0.09,47.95,2,1
E0422,ECG,13,12.41,2024-10-12 17:52:38.904066,1,0.16,55.14,4,1
E0423,Ventilator,5,12.38,2024-10-23 17:52:38.904066,2,0.48,28.1,2,1
E0424,Ventilator,12,19.63,2025-05-13 17:52:38.904066,0,0.66,27.7,1,1
E0425,ECG,10,4.3,2025-03-02 17:52:38.904066,1,0.66,34.28,1,1
E0426,MRI,5,15.58,2025-06-21 17:52:38.904066,1,0.1,67.22,0,1
E0427,Ultrasound,6,13.22,2025-01-21 17:52:38.904066,1,0.68,36.82,3,1
E0428,Ventilator,15,18.73,2024-10-29 17:52:38.904066,3,0.51,20.91,0,1
E0429,Ultrasound,4,6.76,2025-02-28 17:52:38.904066,0,0.53,26.19,2,0
E0430,ECG,3,19.46,2024-09-28 17:52:38.904066,0,0.39,66.74,3,1
E0431,ECG,0,7.32,2025-04-15 17:52:38.904066,1,0.01,57.23,1,0
E0432,MRI,8,7.43,2024-08-17 17:52:38.904066,0,0.53,45.9,1,1
E0433,Ultrasound,0,18.17,2024-09-11 17:52:38.904066,0,0.42,52.49,2,1
E0434,MRI,2,4.03,2024-10-23 17:52:38.904066,2,0.15,44.68,0,1
E0435,ECG,9,2.41,2025-05-17 17:52:38.904066,0,0.56,48.43,1,1
E0436,MRI,0,4.4,2024-10-23 17:52:38.904066,1,0.12,28.62,3,1
E0437,MRI,4,2.9,2024-11-16 17:52:38.904066,1,0.4,40.12,1,1
E0438,MRI,6,12.62,2024-10-29 17:52:38.904066,2,0.25,31.88,0,1
E0439,ECG,0,10.54,2024-12-27 17:52:38.904066,0,0.1,33.66,2,1
E0440,Ultrasound,6,15.87,2024-10-02 17:52:38.904066,3,0.54,40.76,0,1
E0441,Ventilator,6,8.96,2024-08-07 17:52:38.904066,0,0.66,37.47,1,1
E0442,ECG,8,1.45,2024-10-07 17:52:38.904066,0,0.66,44.47,1,1
E0443,MRI,10,17.32,2025-07-18 17:52:38.904066,1,0.46,46.75,3,1
E0444,Ventilator,13,1.43,2024-08-08 17:52:38.904066,0,0.05,42.38,1,1
E0445,ECG,8,13.46,2025-03-12 17:52:38.904066,1,0.6,64.63,1,1
E0446,MRI,6,13.6,2025-06-11 17:52:38.904066,1,0.08,49.37,1,0
E0447,Ventilator,5,0.43,2025-07-30 17:52:38.904066,3,0.26,57.84,1,1
E0448,ECG,4,0.5,2025-06-07 17:52:38.904066,1,0.46,55.59,0,0
E0449,Ventilator,3,2.91,2024-11-07 17:52:38.904066,0,0.63,39.94,2,1
E0450,ECG,10,7.91,2024-11-27 17:52:38.904066,0,0.29,34.32,3,1
E0451,MRI,0,11.19,2024-09-04 17:52:38.904066,0,0.06,28.74,0,1
E0452,Ventilator,10,17.49,2025-01-10 17:52:38.904066,0,0.11,69.05,0,1
E0453,Ventilator,12,7.39,2025-03-06 17:52:38.904066,1,0.72,32.71,0,1
E0454,MRI,3,4.66,2025-03-11 17:52:38.904066,0,0.3,27.16,1,0
E0455,ECG,9,14.17,2025-02-25 17:52:38.904066,0,0.6,20.67,2,1
E0456,Ventilator,7,17.28,2024-10-24 17:52:38.904066,2,0.76,28.37,0,1
E0457,ECG,5,0.82,2024-08-31 17:52:38.904066,2,0.26,35.52,0,1
E0458,MRI,8,0.06,2025-06-28 17:52:38.904066,1,0.62,62.7,0,1
E0459,MRI,10,11.87,2025-05-01 17:52:38.904066,1,0.33,65.71,0,1
E0460,ECG,11,5.46,2025-05-24 17:52:38.904066,1,0.7,48.69,1,1
E0461,Ultrasound,5,9.1,2025-03-26 17:52:38.904066,1,0.41,46.94,3,0
E0462,MRI,2,14.65,2024-11-14 17:52:38.904066,0,0.52,50.08,1,1
E0463,MRI,10,7.03,2025-05-21 17:52:38.904066,0,0.54,68.08,5,1
E0464,ECG,2,17.53,2025-04-10 17:52:38.904066,1,0.22,57.39,2,1
E0465,ECG,9,8.78,2025-05-22 17:52:38.904066,0,0.25,44.91,0,1
E0466,ECG,8,8.16,2024-11-27 17:52:38.904066,0,0.46,55.2,1,1
E0467,Ventilator,5,14.32,2024-12-20 17:52:38.904066,0,0.05,53.06,1,1
E0468,Ventilator,0,17.94,2024-09-02 17:52:38.904066,0,0.21,60.48,0,1
E0469,ECG,5,15.02,2024-12-01 17:52:38.904066,0,0.33,40.68,2,1
E0470,ECG,2,19.44,2025-06-04 17:52:38.904066,0,0.48,41.89,3,1
E0471,MRI,6,6.1,2025-05-10 17:52:38.904066,0,0.27,29.77,0,0
E0472,ECG,7,0.66,2025-07-26 17:52:38.904066,0,0.08,30.95,3,0
E0473,Ventilator,0,15.36,2024-10-29 17:52:38.904066,1,0.22,42.61,1,1
E0474,Ultrasound,4,11.65,2025-07-25 17:52:38.904066,0,0.34,39.39,2,0
E0475,ECG,14,9.4,2025-05-11 17:52:38.904066,2,0.04,44.47,2,1
E0476,Ventilator,12,17.74,2025-02-10 17:52:38.904066,1,0.34,48.04,2,1
E0477,MRI,7,0.52,2024-10-25 17:52:38.904066,3,0.4,66.09,2,1
E0478,MRI,7,16.94,2024-09-21 17:52:38.904066,0,0.71,23.02,2,1
E0479,MRI,6,18.92,2025-06-28 17:52:38.904066,0,0.42,54.5,3,1
E0480,Ultrasound,4,18.07,2024-12-15 17:52:38.904066,1,0.65,66.57,3,1
E0481,ECG,5,15.53,2025-03-29 17:52:38.904066,2,0.19,66.08,0,1
E0482,ECG,4,14.75,2024-10-06 17:52:38.904066,0,0.7,40.77,1,1
E0483,Ultrasound,6,10.95,2024-10-29 17:52:38.904066,1,0.19,33.91,3,1
E0484,Ultrasound,4,3.48,2025-05-22 17:52:38.904066,0,0.38,54.76,2,0
E0485,Ultrasound,6,6.48,2025-06-13 17:52:38.904066,0,0.63,24.61,2,1
E0486,Ventilator,5,7.94,2025-02-13 17:52:38.904066,1,0.16,35.05,1,0
E0487,MRI,8,7.84,2024-10-26 17:52:38.904066,0,0.59,31.44,3,1
E0488,MRI,0,11.8,2024-08-09 17:52:38.904066,0,0.41,59.55,2,1
E0489,Ventilator,7,8.18,2024-09-20 17:52:38.904066,1,0.04,54.75,2,1
E0490,MRI,4,2.66,2024-11-05 17:52:38.904066,1,0.35,57.42,3,1
E0491,ECG,7,3.16,2025-01-09 17:52:38.904066,3,0.49,30.42,2,1
E0492,MRI,9,12.99,2024-10-11 17:52:38.904066,2,0.73,34.24,1,1
E0493,MRI,6,4.51,2025-07-26 17:52:38.904066,0,0.65,33.16,0,1
E0494,Ventilator,9,12.58,2024-12-28 17:52:38.904066,2,0.44,44.94,0,1
E0495,MRI,4,5.17,2025-04-17 17:52:38.904066,2,0.54,27.82,2,0
E0496,Ultrasound,5,11.29,2025-05-18 17:52:38.904066,1,0.04,26.45,2,0
E0497,MRI,4,10.18,2025-01-30 17:52:38.904066,0,0.17,42.93,0,1
E0498,MRI,0,16.3,2025-05-07 17:52:38.904066,1,0.03,38.15,4,1
E0499,MRI,1,6.36,2025-01-03 17:52:38.904066,0,0.71,33.64,1,1
E0500,ECG,10,11.83,2025-03-20 17:52:38.904066,1,0.69,66.24,3,1
E0501,Ventilator,6,2.01,2025-04-24 17:52:38.904066,0,0.08,47.09,1,0
E0502,Ultrasound,10,17.58,2025-02-02 17:52:38.904066,1,0.59,60.07,0,1
E0503,MRI,11,9.48,2025-04-24 17:52:38.904066,1,0.32,30.63,1,1
E0504,ECG,7,6.61,2024-09-26 17:52:38.904066,0,0.36,55.46,3,1
E0505,ECG,0,5.31,2025-01-23 17:52:38.904066,0,0.11,21.17,1,1
E0506,Ventilator,9,16.55,2025-05-07 17:52:38.904066,0,0.52,39.41,1,1
E0507,Ultrasound,0,2.3,2025-02-04 17:52:38.904066,1,0.68,57.88,2,1
E0508,Ultrasound,6,2.69,2024-09-02 17:52:38.904066,1,0.27,40.54,1,1
E0509,Ventilator,1,13.01,2025-05-03 17:52:38.904066,2,0.35,34.35,0,0
E0510,Ultrasound,10,15.72,2025-07-06 17:52:38.904066,0,0.02,39.28,2,1
E0511,Ultrasound,2,12.23,2025-04-01 17:52:38.904066,1,0.71,25.6,2,1
E0512,ECG,4,18.69,2025-02-07 17:52:38.904066,1,0.42,67.55,2,1
E0513,ECG,15,19.18,2025-06-21 17:52:38.904066,2,0.1,37.38,0,1
E0514,ECG,6,14.07,2025-05-09 17:52:38.904066,1,0.34,23.51,1,0
E0515,MRI,9,4.38,2024-08-23 17:52:38.904066,0,0.53,23.89,0,1
E0516,ECG,1,0.38,2025-01-09 17:52:38.904066,1,0.75,56.06,0,1
E0517,Ventilator,15,18.25,2025-07-16 17:52:38.904066,0,0.09,69.64,0,1
E0518,Ultrasound,7,16.45,2025-05-17 17:52:38.904066,0,0.44,68.85,0,1
E0519,Ultrasound,10,18.05,2024-09-28 17:52:38.904066,0,0.71,28.49,1,1
E0520,MRI,0,8.48,2024-09-03 17:52:38.904066,0,0.69,27.28,1,1
E0521,ECG,6,0.46,2024-08-31 17:52:38.904066,0,0.25,61.56,2,1
E0522,Ventilator,5,10.13,2024-11-29 17:52:38.904066,1,0.54,69.88,0,1
E0523,Ultrasound,12,18.47,2024-12-09 17:52:38.904066,0,0.51,60.72,2,1
E0524,MRI,0,7.73,2025-05-11 17:52:38.904066,1,0.73,53.29,0,1
E0525,Ventilator,2,18.18,2024-11-17 17:52:38.904066,1,0.19,69.02,1,1
E0526,Ultrasound,10,12.51,2024-10-23 17:52:38.904066,2,0.75,23.38,0,1
E0527,Ventilator,6,2.81,2025-08-01 17:52:38.904066,1,0.04,22.03,1,0
E0528,MRI,4,19.95,2025-01-05 17:52:38.904066,3,0.67,44.08,0,1
E0529,Ventilator,4,3.51,2024-09-18 17:52:38.904066,0,0.03,66.2,2,1
E0530,Ultrasound,7,0.7,2025-01-26 17:52:38.904066,3,0.19,64.12,0,1
E0531,ECG,7,11.38,2024-12-04 17:52:38.904066,0,0.78,68.31,0,1
E0532,ECG,3,1.15,2024-12-31 17:52:38.904066,1,0.77,55.16,2,1
E0533,Ventilator,4,19.17,2024-10-22 17:52:38.904066,0,0.26,31.41,1,1
E0534,MRI,1,9.74,2025-05-16 17:52:38.904066,2,0.69,56.35,2,1
E0535,MRI,10,12.38,2024-09-06 17:52:38.904066,0,0.69,44.6,3,1
E0536,Ventilator,1,1.86,2024-10-28 17:52:38.904066,1,0.77,25.95,2,1
E0537,MRI,5,3.04,2025-03-11 17:52:38.904066,2,0.62,33.57,1,1
E0538,Ultrasound,8,1.75,2025-05-27 17:52:38.904066,1,0.09,46.06,1,0
E0539,MRI,9,14.5,2025-01-03 17:52:38.904066,2,0.39,36.64,0,1
E0540,MRI,0,7.65,2025-05-14 17:52:38.904066,0,0.64,56.95,1,1
E0541,Ultrasound,6,7.66,2025-07-03 17:52:38.904066,0,0.4,32.39,1,0
E0542,ECG,6,8.77,2025-01-23 17:52:38.904066,1,0.72,21.73,1,1
E0543,MRI,8,8.27,2025-03-21 17:52:38.904066,1,0.27,47.85,0,0
E0544,Ultrasound,2,1.43,2025-04-01 17:52:38.904066,0,0.19,46.42,0,0
E0545,Ultrasound,5,2.62,2024-12-24 17:52:38.904066,1,0.39,55.19,2,1
E0546,Ultrasound,5,18.07,2025-04-04 17:52:38.904066,0,0.79,61.02,1,1
E0547,Ultrasound,2,3.63,2024-09-07 17:52:38.904066,2,0.1,47.66,2,1
E0548,Ventilator,0,17.5,2024-11-04 17:52:38.904066,1,0.29,36.49,3,1
E0549,ECG,0,18.15,2025-03-17 17:52:38.904066,0,0.43,35.48,0,1
E0550,MRI,1,0.68,2024-12-26 17:52:38.904066,1,0.41,59.48,0,1
E0551,ECG,5,4.27,2024-12-11 17:52:38.904066,0,0.38,37.33,1,1
E0552,ECG,6,12.85,2024-10-14 17:52:38.904066,1,0.16,35.3,0,1
E0553,MRI,4,1.24,2024-12-08 17:52:38.904066,1,0.09,60.97,0,1
E0554,MRI,8,3.03,2025-07-31 17:52:38.904066,0,0.7,56.94,0,1
E0555,ECG,1,7.63,2025-06-05 17:52:38.904066,0,0.26,26.06,1,0
E0556,Ventilator,6,9.76,2025-03-27 17:52:38.904066,2,0.8,63.75,5,1
E0557,MRI,6,11.32,2025-05-05 17:52:38.904066,1,0.7,36.18,1,1
E0558,Ventilator,4,4.17,2024-10-19 17:52:38.904066,1,0.31,50.43,0,1
E0559,Ventilator,5,5.62,2024-08-20 17:52:38.904066,1,0.54,67.85,2,1
E0560,MRI,8,7.48,2024-09-15 17:52:38.904066,1,0.77,47.92,1,1
E0561,Ultrasound,3,3.13,2025-02-22 17:52:38.904066,1,0.01,67.19,4,1
E0562,MRI,0,11.69,2025-02-24 17:52:38.904066,1,0.56,39.89,2,0
E0563,Ultrasound,0,8.87,2025-07-31 17:52:38.904066,2,0.29,27.09,4,1
E0564,Ultrasound,2,2.76,2024-09-18 17:52:38.904066,1,0.35,59.0,1,1
E0565,MRI,12,9.54,2025-02-15 17:52:38.904066,2,0.35,68.28,1,1
E0566,ECG,6,5.81,2025-02-03 17:52:38.904066,2,0.2,39.42,1,1
E0567,MRI,9,11.92,2025-02-21 17:52:38.904066,0,0.64,47.97,1,1
E0568,ECG,0,6.08,2025-04-28 17:52:38.904066,1,0.43,41.15,3,0
E0569,Ultrasound,10,4.21,2024-11-13 17:52:38.904066,1,0.4,47.24,0,1
E0570,Ultrasound,9,19.34,2024-10-05 17:52:38.904066,2,0.45,26.43,0,1
E0571,Ultrasound,10,18.98,2024-11-25 17:52:38.904066,0,0.32,48.83,1,1
E0572,MRI,6,19.79,2024-08-23 17:52:38.904066,1,0.73,57.51,1,1
E0573,Ventilator,4,7.65,2024-10-21 17:52:38.904066,0,0.63,35.13,2,1
E0574,Ultrasound,2,14.2,2024-12-09 17:52:38.904066,1,0.42,68.83,0,1
E0575,Ultrasound,0,16.71,2025-01-15 17:52:38.904066,0,0.26,23.55,3,1
E0576,Ultrasound,3,16.14,2024-08-31 17:52:38.904066,0,0.45,45.06,1,1
E0577,ECG,7,19.48,2024-08-15 17:52:38.904066,1,0.15,52.98,0,1
E0578,Ventilator,8,11.68,2024-11-17 17:52:38.904066,0,0.75,67.41,2,1
E0579,MRI,8,0.11,2025-06-03 17:52:38.904066,1,0.69,27.87,2,1
E0580,ECG,9,6.99,2024-12-10 17:52:38.904066,2,0.76,66.89,0,1
E0581,ECG,10,0.09,2025-05-10 17:52:38.904066,1,0.38,27.22,1,1
E0582,MRI,8,7.06,2024-12-30 17:52:38.904066,1,0.21,30.32,1,1
E0583,MRI,8,18.39,2025-01-25 17:52:38.904066,0,0.18,24.84,3,1
E0584,Ventilator,6,13.84,2025-01-07 17:52:38.904066,1,0.58,64.11,3,1
E0585,Ventilator,6,0.48,2025-07-03 17:52:38.904066,1,0.63,69.84,2,1
E0586,MRI,9,16.75,2025-04-16 17:52:38.904066,2,0.2,52.94,1,1
E0587,Ultrasound,10,10.8,2025-02-19 17:52:38.904066,1,0.72,47.55,1,1
E0588,Ultrasound,10,6.69,2024-11-02 17:52:38.904066,1,0.51,33.84,2,1
E0589,Ventilator,6,1.61,2025-05-09 17:52:38.904066,0,0.24,34.43,1,0
E0590,Ultrasound,0,19.83,2024-08-28 17:52:38.904066,0,0.33,68.85,1,1
E0591,Ventilator,5,1.43,2025-06-09 17:52:38.904066,0,0.04,52.93,2,0
E0592,MRI,1,4.63,2025-02-26 17:52:38.904066,1,0.75,68.76,0,1
E0593,MRI,0,19.92,2025-02-28 17:52:38.904066,1,0.32,47.17,1,1
E0594,Ultrasound,5,3.63,2024-11-17 17:52:38.904066,0,0.61,32.64,0,1
E0595,ECG,6,15.23,2024-11-16 17:52:38.904066,0,0.48,21.99,1,1
E0596,MRI,3,5.26,2024-12-29 17:52:38.904066,1,0.39,29.06,1,1
E0597,Ventilator,2,16.99,2025-07-02 17:52:38.904066,1,0.6,63.51,0,1
E0598,ECG,12,7.84,2025-02-07 17:52:38.904066,0,0.48,69.64,1,1
E0599,Ventilator,5,16.77,2025-05-14 17:52:38.904066,1,0.2,52.92,2,1
E0600,ECG,4,2.71,2025-01-27 17:52:38.904066,2,0.28,33.29,0,1
E0601,Ultrasound,0,19.22,2024-10-08 17:52:38.904066,0,0.13,67.19,2,1
E0602,ECG,8,0.96,2024-08-08 17:52:38.904066,0,0.77,38.71,3,1
E0603,Ventilator,4,11.41,2025-02-07 17:52:38.904066,2,0.37,42.65,0,0
E0604,ECG,4,1.47,2024-09-26 17:52:38.904066,1,0.69,28.99,2,1
E0605,Ventilator,8,0.87,2024-12-07 17:52:38.904066,0,0.43,69.89,4,1
E0606,Ultrasound,0,0.8,2025-07-03 17:52:38.904066,0,0.07,67.13,3,1
E0607,ECG,6,1.9,2025-01-22 17:52:38.904066,0,0.14,63.11,3,1
E0608,Ventilator,0,7.95,2025-02-14 17:52:38.904066,1,0.63,37.25,3,1
E0609,Ventilator,6,2.95,2024-10-06 17:52:38.904066,0,0.33,33.23,0,1
E0610,Ultrasound,6,12.06,2024-09-23 17:52:38.904066,1,0.01,60.33,2,1
E0611,Ultrasound,0,16.11,2025-07-28 17:52:38.904066,0,0.58,39.79,1,1
E0612,MRI,7,4.32,2025-03-08 17:52:38.904066,1,0.55,61.17,0,1
